seed,prompt_id,position,selected_uncertain,b0v_correct,b0v_wrong
42,22,106,False,True,False
42,22,107,False,True,False
42,22,108,False,True,False
42,22,109,True,False,True
42,22,110,False,True,False
42,22,111,True,False,True
42,22,112,False,True,False
42,22,113,False,True,False
42,22,114,False,True,False
42,22,115,False,True,False
42,22,116,True,False,True
42,22,117,True,False,True
42,22,118,False,True,False
42,22,119,True,False,True
42,22,120,False,True,False
42,22,121,False,True,False
42,22,122,True,True,False
42,22,123,False,True,False
42,22,124,False,True,False
42,22,125,True,False,True
42,22,126,False,True,False
42,22,127,False,True,False
42,22,128,False,True,False
42,22,129,False,True,False
42,22,130,True,True,False
42,22,131,False,True,False
42,22,132,True,False,True
42,22,133,False,True,False
42,22,134,False,True,False
42,22,135,False,True,False
42,22,136,False,True,False
42,22,137,False,True,False
42,22,138,False,True,False
42,22,139,False,True,False
42,22,140,False,True,False
42,22,141,False,True,False
42,22,142,False,True,False
42,22,143,False,True,False
42,22,144,True,True,False
42,22,145,False,True,False
42,22,146,True,True,False
42,22,147,True,False,True
42,22,148,True,False,True
42,22,149,False,True,False
42,22,150,False,True,False
42,22,151,False,True,False
42,22,152,True,False,True
42,22,153,False,True,False
42,22,154,False,True,False
42,22,155,False,True,False
42,22,156,False,True,False
42,22,157,False,True,False
42,22,158,False,True,False
42,22,159,False,True,False
42,22,160,False,True,False
42,22,161,False,True,False
42,22,162,True,False,True
42,22,163,False,True,False
42,22,164,False,True,False
42,22,165,False,True,False
42,22,166,False,True,False
42,22,167,False,True,False
42,22,168,False,True,False
42,22,169,False,True,False
42,22,170,False,True,False
42,22,171,False,True,False
42,22,172,False,True,False
42,22,173,False,True,False
42,22,174,False,True,False
42,22,175,False,True,False
42,22,176,False,True,False
42,22,177,False,True,False
42,22,178,False,True,False
42,22,179,False,False,True
42,22,180,False,True,False
42,22,181,False,True,False
42,22,182,False,True,False
42,22,183,False,True,False
42,22,184,False,True,False
42,22,185,True,True,False
42,22,186,False,True,False
42,23,1,False,True,False
42,23,2,False,True,False
42,23,3,False,True,False
42,23,4,True,True,False
42,23,5,False,True,False
42,23,6,False,True,False
42,23,7,False,True,False
42,23,8,False,True,False
42,23,9,False,True,False
42,23,10,False,True,False
42,23,11,False,True,False
42,23,12,True,True,False
42,23,13,True,True,False
42,23,14,True,False,True
42,23,15,True,True,False
42,23,16,False,True,False
42,23,17,False,False,True
42,23,18,True,True,False
42,23,19,False,True,False
42,23,20,False,True,False
42,23,21,True,False,True
42,23,22,True,False,True
42,23,23,True,True,False
42,23,24,False,True,False
42,23,25,False,False,True
42,23,26,False,True,False
42,23,27,False,True,False
42,23,28,False,True,False
42,23,29,True,True,False
42,23,30,False,True,False
42,23,31,False,True,False
42,23,32,False,True,False
42,23,33,True,False,True
42,23,34,True,False,True
42,23,35,True,False,True
42,23,36,False,True,False
42,23,37,False,True,False
42,23,38,False,True,False
42,23,39,False,True,False
42,23,40,False,True,False
42,23,41,True,False,True
42,23,42,False,True,False
42,23,43,False,True,False
42,23,44,False,True,False
42,23,45,False,True,False
42,23,46,False,True,False
42,23,47,False,True,False
42,23,48,False,True,False
42,23,49,False,True,False
42,23,50,True,False,True
42,23,51,False,True,False
42,23,52,False,True,False
42,23,53,False,True,False
42,23,54,False,True,False
42,23,55,True,True,False
42,23,56,False,True,False
42,23,57,False,True,False
42,23,58,False,True,False
42,23,59,False,True,False
42,23,60,False,True,False
42,23,61,True,False,True
42,23,62,True,False,True
42,23,63,False,True,False
42,23,64,False,True,False
42,23,65,True,False,True
42,23,66,False,True,False
42,23,67,False,True,False
42,23,68,False,False,True
42,23,69,False,True,False
42,23,70,False,True,False
42,23,71,False,True,False
42,23,72,False,True,False
42,23,73,True,True,False
42,23,74,False,True,False
42,23,75,False,True,False
42,23,76,False,True,False
42,23,77,False,True,False
42,23,78,False,True,False
42,23,79,False,True,False
42,23,80,False,True,False
42,23,81,False,True,False
42,23,82,False,True,False
42,23,83,False,False,True
42,23,84,False,True,False
42,23,85,False,True,False
42,23,86,False,False,True
42,23,87,False,True,False
42,23,88,False,False,True
42,23,89,False,True,False
42,23,90,False,True,False
42,23,91,True,False,True
42,23,92,True,False,True
42,23,93,False,True,False
42,23,94,False,True,False
42,23,95,False,True,False
42,23,96,True,True,False
42,23,97,False,True,False
42,23,98,False,True,False
42,23,99,False,True,False
42,23,100,False,True,False
42,23,101,False,True,False
42,23,102,False,True,False
42,23,103,False,False,True
42,23,104,False,True,False
42,23,105,False,True,False
42,23,106,False,True,False
42,23,107,False,True,False
42,23,108,False,True,False
42,23,109,False,True,False
42,23,110,False,True,False
42,23,111,False,True,False
42,23,112,False,True,False
42,23,113,False,True,False
42,23,114,False,True,False
42,23,115,False,True,False
42,23,116,False,True,False
42,23,117,False,True,False
42,23,118,False,True,False
42,23,119,True,True,False
42,23,120,False,True,False
42,23,121,False,True,False
42,23,122,False,True,False
42,23,123,False,True,False
42,23,124,False,True,False
42,23,125,False,True,False
42,23,126,True,False,True
42,23,127,False,True,False
42,23,128,False,True,False
42,23,129,False,True,False
42,23,130,True,False,True
42,23,131,True,True,False
42,23,132,False,True,False
42,23,133,False,False,True
42,23,134,False,True,False
42,23,135,False,True,False
42,23,136,False,True,False
42,23,137,False,True,False
42,23,138,True,False,True
42,23,139,False,False,True
42,23,140,False,True,False
42,23,141,True,False,True
42,24,1,True,True,False
42,24,2,False,True,False
42,24,3,False,True,False
42,24,4,False,True,False
42,24,5,False,True,False
42,24,6,False,False,True
42,24,7,False,True,False
42,24,8,True,True,False
42,24,9,False,True,False
42,24,10,True,False,True
42,24,11,False,True,False
42,24,12,False,True,False
42,24,13,True,True,False
42,24,14,True,True,False
42,24,15,True,False,True
42,24,16,True,False,True
42,24,17,False,True,False
42,24,18,True,True,False
42,24,19,False,True,False
42,24,20,False,False,True
42,24,21,True,True,False
42,24,22,True,False,True
42,24,23,False,True,False
42,24,24,True,True,False
42,24,25,False,True,False
42,24,26,False,True,False
42,24,27,False,True,False
42,24,28,False,True,False
42,24,29,False,True,False
42,24,30,False,True,False
42,24,31,False,True,False
42,24,32,False,True,False
42,24,33,False,True,False
42,24,34,False,True,False
42,24,35,True,True,False
42,24,36,True,True,False
42,24,37,False,True,False
42,24,38,True,False,True
42,24,39,True,False,True
42,24,40,False,True,False
42,24,41,False,True,False
42,24,42,False,True,False
42,24,43,False,True,False
42,24,44,False,True,False
42,24,45,False,True,False
42,24,46,False,True,False
42,24,47,False,True,False
42,24,48,False,True,False
42,24,49,False,True,False
42,24,50,False,True,False
42,24,51,False,True,False
42,24,52,False,True,False
42,24,53,True,False,True
42,24,54,False,True,False
42,24,55,False,True,False
42,24,56,False,True,False
42,24,57,False,True,False
42,24,58,False,True,False
42,24,59,False,True,False
42,24,60,True,False,True
42,24,61,False,True,False
42,24,62,False,True,False
42,24,63,False,True,False
42,24,64,False,True,False
42,24,65,False,True,False
42,24,66,False,True,False
42,24,67,True,True,False
42,24,68,False,True,False
42,24,69,False,True,False
42,24,70,False,True,False
42,24,71,True,True,False
42,24,72,False,True,False
42,24,73,False,True,False
42,24,74,False,True,False
42,24,75,False,False,True
42,24,76,False,True,False
42,24,77,False,True,False
42,24,78,False,False,True
42,24,79,True,False,True
42,24,80,False,True,False
42,24,81,False,True,False
42,24,82,False,True,False
42,24,83,False,True,False
42,24,84,True,True,False
42,24,85,False,True,False
42,24,86,False,True,False
42,24,87,True,False,True
42,24,88,False,True,False
42,24,89,True,False,True
42,24,90,True,False,True
42,24,91,False,True,False
42,24,92,False,True,False
42,24,93,False,True,False
42,24,94,False,True,False
42,24,95,False,True,False
42,24,96,False,True,False
42,24,97,False,True,False
42,24,98,False,True,False
42,24,99,False,True,False
42,24,100,False,True,False
42,24,101,False,True,False
42,24,102,False,True,False
42,24,103,False,True,False
42,24,104,True,True,False
42,24,105,False,True,False
42,24,106,True,True,False
42,24,107,False,True,False
42,24,108,False,True,False
42,24,109,False,True,False
42,24,110,False,True,False
42,24,111,False,True,False
42,24,112,False,True,False
42,24,113,False,True,False
42,24,114,False,True,False
42,24,115,False,True,False
42,24,116,False,True,False
42,24,117,False,True,False
42,24,118,False,True,False
42,24,119,False,True,False
42,24,120,False,True,False
42,24,121,False,True,False
42,24,122,False,True,False
42,24,123,False,True,False
42,24,124,False,True,False
42,24,125,False,True,False
42,24,126,True,True,False
42,24,127,False,True,False
42,24,128,False,True,False
42,24,129,False,True,False
42,24,130,False,True,False
42,24,131,False,True,False
42,24,132,False,True,False
42,24,133,False,True,False
42,24,134,True,False,True
42,24,135,False,True,False
42,24,136,False,True,False
42,24,137,False,True,False
42,24,138,False,True,False
42,24,139,False,True,False
42,24,140,False,True,False
42,25,1,False,False,True
42,25,2,False,False,True
42,25,3,True,False,True
42,25,4,False,False,True
42,25,5,True,False,True
42,25,6,False,False,True
42,25,7,False,False,True
42,25,8,False,False,True
42,25,9,False,False,True
42,25,10,False,False,True
42,25,11,True,False,True
42,25,12,True,False,True
42,25,13,False,False,True
42,25,14,False,True,False
42,25,15,False,False,True
42,25,16,True,True,False
42,25,17,False,True,False
42,25,18,True,True,False
42,25,19,False,True,False
42,25,20,True,False,True
42,25,21,True,False,True
42,25,22,False,False,True
42,25,23,False,False,True
42,25,24,False,True,False
42,25,25,True,False,True
42,25,26,False,False,True
42,25,27,True,False,True
42,25,28,True,False,True
42,25,29,False,True,False
42,25,30,False,False,True
42,25,31,True,False,True
42,25,32,True,False,True
42,25,33,True,False,True
42,25,34,False,False,True
42,25,35,False,False,True
42,25,36,True,False,True
42,25,37,False,False,True
42,25,38,False,False,True
42,25,39,True,False,True
42,25,40,True,False,True
42,25,41,True,True,False
42,25,42,True,False,True
42,25,43,False,False,True
42,25,44,True,False,True
42,25,45,False,False,True
42,25,46,False,True,False
42,25,47,False,False,True
42,25,48,False,False,True
42,25,49,False,False,True
42,25,50,False,False,True
42,25,51,False,False,True
42,25,52,True,False,True
42,25,53,True,False,True
42,25,54,True,False,True
42,25,55,False,False,True
42,25,56,False,False,True
42,25,57,True,False,True
42,25,58,False,False,True
42,25,59,False,False,True
42,25,60,True,False,True
42,25,61,False,False,True
42,25,62,False,False,True
42,25,63,False,False,True
42,25,64,True,False,True
42,25,65,False,False,True
42,25,66,True,False,True
42,25,67,True,False,True
42,25,68,False,True,False
42,25,69,False,False,True
42,25,70,False,False,True
42,25,71,False,False,True
42,25,72,True,False,True
42,25,73,False,False,True
42,25,74,False,True,False
42,25,75,True,False,True
42,25,76,False,False,True
42,25,77,False,True,False
42,25,78,True,False,True
42,25,79,False,False,True
42,25,80,False,False,True
42,25,81,False,False,True
42,25,82,False,False,True
42,25,83,False,False,True
42,25,84,False,False,True
42,25,85,False,False,True
42,25,86,False,False,True
42,25,87,False,True,False
42,25,88,True,False,True
42,25,89,True,False,True
42,25,90,False,True,False
42,25,91,False,True,False
42,25,92,False,True,False
42,25,93,False,False,True
42,25,94,False,False,True
42,25,95,False,True,False
42,25,96,False,False,True
42,25,97,False,True,False
42,25,98,True,False,True
42,25,99,True,True,False
42,25,100,False,False,True
42,25,101,False,True,False
42,25,102,False,False,True
42,25,103,True,False,True
42,25,104,False,False,True
42,25,105,False,False,True
42,25,106,False,False,True
42,25,107,True,False,True
42,25,108,True,False,True
42,25,109,False,False,True
42,25,110,False,False,True
42,25,111,True,False,True
42,25,112,True,False,True
42,25,113,True,False,True
42,25,114,True,False,True
42,25,115,False,False,True
42,25,116,False,False,True
42,25,117,False,False,True
42,25,118,True,False,True
42,25,119,True,True,False
42,25,120,False,True,False
42,25,121,False,True,False
42,25,122,False,False,True
42,25,123,True,False,True
42,25,124,True,False,True
42,25,125,False,False,True
42,25,126,False,True,False
42,25,127,True,False,True
42,25,128,False,True,False
42,25,129,False,True,False
42,25,130,False,True,False
42,25,131,True,False,True
42,25,132,False,False,True
42,25,133,False,True,False
42,25,134,True,False,True
42,25,135,False,False,True
42,25,136,True,False,True
42,25,137,False,True,False
42,25,138,False,False,True
42,25,139,False,False,True
42,25,140,False,True,False
42,25,141,False,True,False
42,25,142,True,False,True
42,25,143,False,True,False
42,25,144,False,True,False
42,25,145,False,True,False
42,25,146,False,True,False
42,25,147,True,False,True
42,25,148,False,True,False
42,25,149,False,True,False
42,25,150,False,True,False
42,25,151,False,False,True
42,25,152,False,True,False
42,25,153,False,True,False
42,25,154,False,True,False
42,25,155,False,True,False
42,25,156,False,False,True
42,25,157,True,False,True
42,25,158,False,True,False
42,25,159,False,True,False
42,25,160,False,True,False
42,25,161,False,True,False
42,25,162,False,True,False
42,25,163,False,True,False
42,25,164,False,True,False
42,25,165,False,True,False
42,25,166,False,False,True
42,25,167,False,False,True
42,25,168,False,False,True
42,25,169,False,True,False
42,25,170,False,True,False
42,25,171,False,True,False
42,25,172,False,True,False
42,25,173,False,True,False
42,25,174,True,False,True
42,25,175,False,True,False
42,25,176,True,False,True
42,25,177,False,True,False
42,25,178,False,True,False
42,25,179,False,True,False
42,25,180,False,True,False
42,25,181,False,True,False
42,25,182,True,False,True
42,25,183,False,True,False
42,25,184,False,True,False
42,25,185,False,True,False
42,25,186,True,False,True
42,25,187,False,True,False
42,25,188,False,True,False
42,25,189,False,True,False
42,25,190,False,False,True
42,25,191,False,True,False
42,25,192,True,True,False
42,25,193,False,True,False
42,25,194,False,True,False
42,25,195,True,False,True
42,25,196,True,False,True
42,25,197,False,True,False
42,25,198,False,True,False
42,25,199,False,False,True
42,25,200,False,True,False
42,25,201,True,False,True
42,25,202,False,True,False
42,25,203,False,True,False
42,25,204,True,False,True
42,25,205,False,False,True
42,25,206,False,True,False
42,25,207,False,True,False
42,25,208,False,True,False
42,25,209,False,False,True
42,25,210,False,True,False
42,25,211,False,True,False
42,25,212,True,False,True
42,25,213,False,False,True
42,25,214,False,False,True
42,25,215,False,False,True
42,25,216,False,True,False
42,25,217,False,True,False
42,25,218,False,True,False
42,25,219,False,True,False
42,25,220,False,True,False
42,25,221,False,True,False
42,25,222,False,False,True
42,25,223,False,True,False
42,25,224,True,False,True
42,25,225,False,True,False
42,25,226,True,True,False
42,25,227,False,True,False
42,25,228,True,False,True
42,25,229,False,True,False
42,25,230,False,True,False
42,25,231,True,True,False
42,25,232,False,True,False
42,25,233,False,True,False
42,25,234,False,True,False
42,25,235,False,False,True
42,25,236,True,False,True
42,25,237,False,True,False
42,25,238,True,False,True
42,25,239,False,False,True
42,25,240,False,True,False
42,25,241,False,True,False
42,25,242,False,True,False
42,25,243,False,True,False
42,25,244,False,True,False
42,25,245,False,False,True
42,25,246,False,False,True
42,25,247,False,True,False
42,25,248,False,True,False
42,25,249,False,True,False
42,25,250,False,True,False
42,25,251,False,False,True
42,25,252,False,False,True
42,25,253,False,False,True
42,25,254,False,True,False
42,25,255,False,False,True
42,25,256,False,True,False
42,25,257,False,True,False
42,25,258,False,False,True
42,25,259,False,False,True
42,25,260,False,False,True
42,25,261,True,False,True
42,25,262,False,True,False
42,25,263,False,True,False
42,25,264,False,False,True
42,25,265,False,True,False
42,25,266,True,False,True
42,25,267,False,True,False
42,25,268,False,True,False
42,25,269,False,True,False
42,25,270,False,False,True
42,25,271,True,False,True
42,25,272,False,True,False
42,25,273,True,False,True
42,25,274,False,True,False
42,25,275,False,False,True
42,25,276,False,True,False
42,25,277,False,True,False
42,25,278,False,True,False
42,25,279,False,True,False
42,25,280,False,False,True
42,25,281,False,False,True
42,25,282,False,True,False
42,25,283,False,True,False
42,25,284,False,False,True
42,25,285,False,False,True
42,25,286,False,True,False
42,25,287,True,False,True
42,25,288,False,True,False
42,25,289,False,False,True
42,25,290,False,True,False
42,25,291,False,True,False
42,25,292,False,True,False
42,25,293,False,True,False
42,25,294,False,False,True
42,25,295,False,True,False
42,25,296,False,True,False
42,25,297,False,False,True
42,25,298,False,False,True
42,25,299,False,True,False
42,25,300,False,True,False
42,25,301,False,True,False
42,25,302,False,True,False
42,25,303,False,True,False
42,25,304,False,True,False
42,25,305,False,True,False
42,25,306,False,True,False
42,25,307,False,True,False
42,25,308,True,False,True
42,25,309,False,True,False
42,25,310,False,False,True
42,25,311,False,False,True
42,25,312,False,True,False
42,25,313,False,True,False
42,25,314,False,True,False
42,25,315,False,True,False
42,25,316,False,True,False
42,25,317,False,True,False
42,25,318,False,True,False
42,25,319,False,True,False
42,25,320,False,True,False
42,25,321,True,False,True
42,25,322,True,False,True
42,25,323,False,True,False
42,25,324,False,True,False
42,25,325,False,True,False
42,25,326,False,False,True
42,25,327,False,True,False
42,25,328,True,False,True
42,25,329,False,True,False
42,25,330,False,True,False
42,25,331,False,True,False
42,25,332,False,True,False
42,25,333,False,False,True
42,25,334,False,True,False
42,25,335,False,False,True
42,25,336,False,True,False
42,25,337,False,False,True
42,25,338,False,True,False
42,25,339,False,True,False
42,25,340,False,True,False
42,25,341,False,True,False
42,25,342,False,True,False
42,25,343,False,False,True
42,25,344,False,True,False
42,25,345,False,False,True
42,25,346,False,True,False
42,25,347,False,True,False
42,25,348,False,False,True
42,25,349,False,True,False
42,25,350,False,False,True
42,25,351,False,True,False
42,25,352,False,True,False
42,25,353,True,True,False
42,25,354,False,True,False
42,25,355,False,True,False
42,25,356,False,False,True
42,25,357,False,True,False
42,25,358,False,True,False
42,25,359,True,False,True
42,25,360,False,True,False
42,25,361,False,True,False
42,25,362,False,True,False
42,25,363,False,False,True
42,25,364,False,False,True
42,25,365,False,True,False
42,25,366,False,True,False
42,25,367,False,True,False
42,25,368,False,True,False
42,25,369,False,True,False
42,25,370,False,True,False
42,25,371,False,True,False
42,25,372,False,False,True
42,25,373,False,True,False
42,25,374,False,True,False
42,25,375,False,True,False
42,25,376,False,True,False
42,25,377,False,True,False
42,25,378,True,True,False
42,25,379,False,True,False
42,25,380,False,True,False
42,25,381,False,True,False
42,25,382,False,False,True
42,25,383,False,True,False
42,25,384,False,True,False
42,25,385,False,True,False
42,25,386,False,True,False
42,25,387,False,False,True
42,25,388,False,True,False
42,25,389,False,True,False
42,25,390,True,False,True
42,25,391,False,True,False
42,25,392,False,True,False
42,25,393,False,True,False
42,25,394,False,True,False
42,25,395,False,False,True
42,25,396,True,False,True
42,25,397,False,True,False
42,25,398,False,True,False
42,25,399,True,False,True
42,25,400,False,False,True
42,25,401,False,True,False
42,25,402,False,True,False
42,25,403,False,True,False
42,25,404,False,True,False
42,25,405,False,True,False
42,25,406,False,True,False
42,25,407,False,True,False
42,25,408,False,True,False
42,25,409,False,True,False
42,25,410,True,True,False
42,25,411,False,True,False
42,25,412,False,False,True
42,25,413,False,True,False
42,25,414,False,False,True
42,25,415,False,True,False
42,25,416,True,False,True
42,25,417,False,False,True
42,25,418,False,True,False
42,25,419,False,True,False
42,25,420,False,True,False
42,25,421,False,True,False
42,25,422,False,True,False
42,25,423,False,False,True
42,25,424,False,True,False
42,25,425,False,False,True
42,25,426,False,True,False
42,25,427,False,True,False
42,25,428,False,True,False
42,26,1,False,True,False
42,26,2,True,True,False
42,26,3,False,True,False
42,26,4,False,True,False
42,26,5,False,True,False
42,26,6,False,True,False
42,26,7,False,True,False
42,26,8,False,True,False
42,26,9,False,True,False
42,26,10,True,False,True
42,26,11,False,True,False
42,26,12,False,True,False
42,26,13,False,True,False
42,26,14,True,False,True
42,26,15,True,True,False
42,26,16,False,True,False
42,26,17,False,True,False
42,26,18,False,True,False
42,26,19,True,True,False
42,26,20,False,True,False
42,26,21,False,True,False
42,26,22,False,True,False
42,26,23,False,True,False
42,26,24,False,True,False
42,26,25,False,True,False
42,26,26,False,True,False
42,26,27,False,True,False
42,26,28,False,True,False
42,26,29,False,True,False
42,26,30,False,True,False
42,26,31,False,True,False
42,26,32,False,True,False
42,26,33,False,True,False
42,26,34,False,True,False
42,26,35,False,True,False
42,26,36,False,True,False
42,26,37,True,False,True
42,26,38,False,True,False
42,26,39,True,False,True
42,26,40,False,True,False
42,26,41,False,True,False
42,26,42,False,True,False
42,26,43,True,True,False
42,26,44,False,True,False
42,26,45,False,True,False
42,26,46,False,True,False
42,26,47,False,True,False
42,26,48,True,True,False
42,26,49,False,True,False
42,26,50,False,True,False
42,26,51,False,True,False
42,26,52,True,True,False
42,26,53,False,True,False
42,26,54,False,True,False
42,26,55,False,False,True
42,26,56,True,False,True
42,26,57,False,True,False
42,26,58,False,True,False
42,26,59,False,True,False
42,26,60,False,True,False
42,26,61,False,True,False
42,26,62,False,True,False
42,26,63,False,True,False
42,26,64,False,True,False
42,26,65,False,True,False
42,26,66,False,True,False
42,26,67,False,True,False
42,26,68,True,True,False
42,26,69,True,False,True
42,26,70,False,True,False
42,26,71,False,True,False
42,26,72,False,True,False
42,26,73,False,True,False
42,26,74,True,True,False
42,26,75,True,True,False
42,26,76,False,False,True
42,26,77,False,True,False
42,26,78,False,True,False
42,26,79,False,True,False
42,26,80,True,False,True
42,26,81,True,False,True
42,26,82,False,True,False
42,26,83,True,True,False
42,26,84,False,True,False
42,26,85,False,True,False
42,26,86,False,True,False
42,26,87,False,True,False
42,26,88,False,False,True
42,26,89,False,True,False
42,26,90,False,True,False
42,26,91,False,True,False
42,26,92,False,True,False
42,26,93,False,True,False
42,26,94,False,True,False
42,26,95,False,True,False
42,26,96,False,True,False
42,26,97,False,True,False
42,26,98,True,False,True
42,26,99,True,True,False
42,26,100,False,True,False
42,26,101,True,False,True
42,26,102,False,True,False
42,26,103,True,False,True
42,26,104,False,True,False
42,26,105,True,False,True
42,26,106,False,True,False
42,26,107,False,True,False
42,26,108,False,True,False
42,26,109,False,True,False
42,26,110,False,True,False
42,26,111,False,True,False
42,26,112,False,True,False
42,26,113,True,False,True
42,26,114,True,False,True
42,26,115,False,True,False
42,26,116,False,True,False
42,26,117,False,True,False
42,26,118,False,True,False
42,26,119,False,True,False
42,26,120,True,True,False
42,26,121,False,True,False
42,26,122,False,True,False
42,26,123,False,True,False
42,26,124,False,True,False
42,26,125,False,True,False
42,26,126,True,False,True
42,26,127,False,True,False
42,26,128,True,False,True
42,26,129,True,False,True
42,26,130,False,True,False
42,26,131,True,True,False
42,26,132,False,True,False
42,26,133,False,True,False
42,26,134,False,True,False
42,26,135,True,True,False
42,26,136,False,True,False
42,26,137,False,True,False
42,26,138,False,True,False
42,26,139,False,True,False
42,26,140,False,True,False
42,26,141,False,True,False
42,26,142,False,True,False
42,26,143,False,False,True
42,26,144,True,True,False
42,26,145,False,True,False
42,26,146,False,True,False
42,26,147,True,False,True
42,26,148,False,True,False
42,26,149,False,True,False
42,26,150,False,True,False
42,26,151,False,True,False
42,26,152,True,False,True
42,26,153,False,True,False
42,26,154,False,True,False
42,26,155,False,True,False
42,26,156,True,False,True
42,26,157,True,True,False
42,26,158,False,True,False
42,26,159,False,True,False
42,26,160,True,True,False
42,26,161,False,True,False
42,26,162,True,True,False
42,26,163,True,True,False
42,26,164,False,True,False
42,26,165,False,True,False
42,26,166,False,True,False
42,26,167,False,True,False
42,26,168,False,True,False
42,26,169,False,True,False
42,26,170,False,True,False
42,26,171,False,True,False
42,26,172,False,True,False
42,26,173,False,True,False
42,26,174,False,True,False
42,26,175,False,True,False
42,26,176,False,True,False
42,26,177,False,True,False
42,26,178,False,True,False
42,26,179,False,True,False
42,26,180,False,True,False
42,26,181,False,True,False
42,26,182,False,True,False
42,26,183,False,True,False
42,26,184,False,True,False
42,26,185,False,True,False
42,26,186,False,True,False
42,26,187,True,False,True
42,26,188,False,True,False
42,26,189,False,True,False
42,26,190,False,True,False
42,26,191,False,True,False
42,26,192,False,True,False
42,26,193,False,True,False
42,26,194,False,True,False
42,26,195,False,True,False
42,26,196,False,True,False
42,26,197,False,True,False
42,26,198,True,False,True
42,26,199,False,True,False
42,26,200,True,True,False
42,26,201,False,True,False
42,26,202,False,True,False
42,26,203,False,True,False
42,26,204,False,True,False
42,26,205,False,True,False
42,26,206,False,True,False
42,26,207,False,True,False
42,26,208,True,False,True
42,26,209,False,True,False
42,26,210,False,True,False
42,26,211,False,False,True
42,26,212,False,True,False
42,26,213,False,True,False
42,26,214,False,True,False
42,26,215,True,False,True
42,26,216,False,True,False
42,26,217,False,True,False
42,26,218,False,True,False
42,26,219,False,True,False
42,26,220,False,True,False
42,26,221,False,False,True
42,26,222,False,False,True
42,26,223,False,True,False
42,26,224,True,False,True
42,26,225,True,True,False
42,26,226,False,True,False
42,26,227,False,True,False
42,26,228,False,True,False
42,26,229,False,False,True
42,26,230,True,True,False
42,26,231,True,False,True
42,26,232,False,True,False
42,26,233,True,True,False
42,26,234,False,True,False
42,26,235,False,True,False
42,26,236,False,True,False
42,26,237,False,True,False
42,26,238,False,True,False
42,26,239,False,True,False
42,26,240,False,False,True
42,26,241,False,True,False
42,26,242,False,True,False
42,26,243,False,True,False
42,26,244,False,False,True
42,26,245,False,True,False
42,26,246,False,False,True
42,26,247,False,True,False
42,26,248,False,True,False
42,26,249,False,True,False
42,26,250,True,True,False
42,26,251,False,False,True
42,26,252,False,True,False
42,26,253,True,False,True
42,26,254,True,False,True
42,26,255,True,False,True
42,26,256,False,True,False
42,26,257,True,True,False
42,26,258,False,True,False
42,26,259,False,True,False
42,26,260,False,True,False
42,26,261,False,True,False
42,26,262,False,True,False
42,26,263,False,False,True
42,26,264,True,True,False
42,26,265,True,False,True
42,26,266,False,True,False
42,26,267,False,True,False
42,26,268,True,False,True
42,26,269,False,True,False
42,26,270,False,True,False
42,26,271,False,True,False
42,26,272,True,False,True
42,26,273,False,True,False
42,26,274,True,False,True
42,26,275,False,True,False
42,26,276,False,False,True
42,26,277,False,False,True
42,26,278,False,True,False
42,26,279,False,True,False
42,26,280,False,False,True
42,26,281,False,True,False
42,26,282,False,False,True
42,26,283,False,True,False
42,26,284,False,True,False
42,26,285,False,True,False
42,26,286,False,True,False
42,26,287,False,True,False
42,26,288,False,True,False
42,26,289,False,True,False
42,26,290,False,True,False
42,26,291,False,True,False
42,26,292,False,True,False
42,26,293,False,True,False
42,26,294,True,False,True
42,26,295,False,True,False
42,26,296,False,True,False
42,27,1,True,True,False
42,27,2,True,True,False
42,27,3,False,True,False
42,27,4,False,True,False
42,27,5,True,True,False
42,27,6,False,True,False
42,27,7,False,True,False
42,27,8,True,True,False
42,27,9,False,True,False
42,27,10,True,True,False
42,27,11,False,True,False
42,27,12,True,False,True
42,27,13,False,True,False
42,27,14,False,True,False
42,27,15,False,True,False
42,27,16,False,True,False
42,27,17,False,True,False
42,27,18,False,True,False
42,27,19,False,True,False
42,27,20,False,True,False
42,27,21,False,True,False
42,27,22,True,True,False
42,27,23,False,False,True
42,27,24,False,True,False
42,27,25,False,True,False
42,27,26,False,True,False
42,27,27,True,True,False
42,27,28,True,True,False
42,27,29,False,True,False
42,27,30,False,True,False
42,27,31,False,True,False
42,27,32,False,True,False
42,27,33,False,True,False
42,27,34,False,True,False
42,27,35,False,True,False
42,27,36,False,True,False
42,27,37,False,True,False
42,27,38,False,True,False
42,27,39,True,False,True
42,27,40,True,False,True
42,27,41,False,True,False
42,27,42,False,True,False
42,27,43,False,True,False
42,27,44,False,True,False
42,27,45,False,True,False
42,27,46,False,True,False
42,27,47,True,False,True
42,27,48,False,True,False
42,27,49,True,False,True
42,27,50,True,False,True
42,27,51,False,True,False
42,27,52,True,False,True
42,27,53,False,True,False
42,27,54,True,True,False
42,27,55,True,False,True
42,27,56,False,True,False
42,27,57,False,True,False
42,27,58,True,True,False
42,27,59,False,True,False
42,27,60,False,True,False
42,27,61,False,True,False
42,27,62,False,True,False
42,27,63,False,True,False
42,27,64,False,True,False
42,27,65,False,True,False
42,27,66,True,False,True
42,27,67,False,True,False
42,27,68,False,True,False
42,27,69,False,True,False
42,27,70,False,True,False
42,27,71,False,True,False
42,27,72,False,True,False
42,27,73,False,True,False
42,27,74,False,True,False
42,27,75,False,True,False
42,27,76,True,False,True
42,27,77,False,True,False
